"sno_student","sno","data_type","questionnaire_type","school","age","gender","school_grade","consent_given","coding_round_1_coder_1","coding_round_1_coder_2","coding_round_1_final_coding","coding_round_1_coder_agreement","coding_round_2_coder_1","coding_round_2_coder_2","coding_round_2_final_coding","coding_round_2_coder_agreement","coding_round_3_coder_1_answer_1","coding_round_3_coder_1_answer_2","coding_round_3_coder_1_answer_3","coding_round_3_coder_1_answer_4","coding_round_3_coder_2_answer_1","coding_round_3_coder_2_answer_2","coding_round_3_coder_2_answer_3","coding_round_3_coder_2_answer_4","coding_round_3_coder_agreement","coding_round_3_final_coding_overall","coding_round_4.1_coder_1_answer_1","coding_round_4.1_coder_1_answer_2","coding_round_4.1_coder_1_answer_3","coding_round_4.1_coder_2_answer_1","coding_round_4.1_coder_2_answer_2","coding_round_4.1_coder_2_answer_3","coding_round_4.1_coder_agreement","coding_round_4.1_final_coding_overall","coding_round_4.2_coder_1_answer_1","coding_round_4.2_coder_1_answer_2","coding_round_4.2_coder_2_answer_1","coding_round_4.2_coder_2_answer_2","coding_round_4.2_coder_agreement","coding_round_4.2_final_coding_overall","final_coding","expectancies","value","value/intrinsic","value/utility","value/utility/daily life","value/utility/general","value/utility/learning utility","value/utility/other","value/utility/school utility","value/utility/social utility","value/utility/useless","costs","costs/effort","costs/emotional","costs/opportunity","costs/outside","goals","goals/evaluative","goals/family support","goals/mastery","goals/normative","goals/outcome","goals/social approval","goals/social concern","goals/social responsibility","goals/social status","other factors","consequence","statement_Kinyarwanda","statement_English","what_subjects_listed","subjects.demotivation","subjects.motivation","biology_demot","biology_mot","chemistry_demot","chemistry_mot","english_demot","english_mot","entrepreneurship_demot","entrepreneurship_mot","french_demot","french_mot","geography_demot","geography_mot","history_demot","history_mot","ict_demot","ict_mot","kinyarwanda_demot","kinyarwanda_mot","kiswahili_demot","kiswahili_mot","literature_demot","literature_mot","mathematics_demot","mathematics_mot","physics_demot","physics_mot","religion_demot","religion_mot","sports_demot","sports_mot","mathematics_grades","physics_grades","chemistry_grades","biology_grades","kinyarwanda_grades","english_grades","geography_grades","history_grades","entrepreneurship_grades","ict_grades","religion_grades","french_grades","kiswahili_grades","literature_grades","library.and.clubs_grades","sports_grades"
4,"n3_3_5","motivation","motivation","A",14,"female","2","yes","no","yes","no","coder 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"bituma ndusha ho kugira ishyaka ryo kumenya amasomo yose","it makes me more motivated to know all the other lessons/ subjects.","ent,history,geography,maths,chemistry,religious,physics,biology,english,sports","","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports",NA,1,NA,1,NA,1,NA,1,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,1,NA,1,0.819,0.629,0.763,0.596,0.661,0.627,0.678,0.8,0.717,0.883,0.833,0.583,0.425,0.75,0.583,0.917
4,"n3_3_6","motivation","motivation","A",14,"female","2","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","different","positive",NA,NA,"different","positive",NA,NA,"agreement","different/ positive",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","value/intrinsic-other factors",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"mwarimu w'iryosomo aryigisha neza, kandi mukunda","the teacher of this subject teaches well, and i love him/ her","ent,history,geography,maths,chemistry,religious,physics,biology,english,sports","","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports",NA,1,NA,1,NA,1,NA,1,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,1,NA,1,0.819,0.629,0.763,0.596,0.661,0.627,0.678,0.8,0.717,0.883,0.833,0.583,0.425,0.75,0.583,0.917
4,"n3_3_7","motivation","motivation","A",14,"female","2","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","goals",NA,NA,NA,"goals",NA,NA,NA,"agreement","goals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"goals/social status",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"mbangirira ejo heza hazaza kugirango nzagie icyo nigeza ho","i do this for a better future so that i can achieve something.","ent,history,geography,maths,chemistry,religious,physics,biology,english,sports","","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports",NA,1,NA,1,NA,1,NA,1,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,1,NA,1,0.819,0.629,0.763,0.596,0.661,0.627,0.678,0.8,0.717,0.883,0.833,0.583,0.425,0.75,0.583,0.917
4,"n3_3_9","motivation","motivation","A",14,"female","2","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive","different",NA,NA,"positive","different",NA,NA,"none","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/intrinsic",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nkunda iryosomo na teacher waryo","i love this subject and the teacher that teaches it","ent,history,geography,maths,chemistry,religious,physics,biology,english,sports","","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports",NA,1,NA,1,NA,1,NA,1,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,1,NA,1,0.819,0.629,0.763,0.596,0.661,0.627,0.678,0.8,0.717,0.883,0.833,0.583,0.425,0.75,0.583,0.917
4,"n3_3_10","motivation","motivation","A",14,"female","2","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"mwarimu ari twigisha neza abi fellinga","the teacher is teaching it well; the teacher does it passionetaly","ent,history,geography,maths,chemistry,religious,physics,biology,english,sports","","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports",NA,1,NA,1,NA,1,NA,1,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,1,NA,1,0.819,0.629,0.763,0.596,0.661,0.627,0.678,0.8,0.717,0.883,0.833,0.583,0.425,0.75,0.583,0.917
4,"n3_3_1","motivation","motivation","A",14,"female","2","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","utility",NA,NA,NA,"utility",NA,NA,NA,"agreement","utility","school",NA,NA,"school",NA,NA,"agreement","school",NA,NA,NA,NA,NA,NA,"value/utility/school utility",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mbanumva ko umwitozo ndi gukora uri bumpe  amanota","i feel the exercise i am doing is going to gets me marks","ent,history,geography,maths,chemistry,religious,physics,biology,english,sports","","Ent,History,Geography,Maths,Chemistry,Religious,Physics,Biology,English,Sports",NA,1,NA,1,NA,1,NA,1,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,1,NA,1,0.819,0.629,0.763,0.596,0.661,0.627,0.678,0.8,0.717,0.883,0.833,0.583,0.425,0.75,0.583,0.917
5,"n14_14_2","motivation","motivation","A",14,"female","1","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mba numva ndi bubitsinde","i feel like i will succeed","ikinyarwanda,english,biology,physics","","Ikinyarwanda,English,Biology,Physics",NA,1,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,0.461,0.675,0.475,0.517,0.694,0.513,0.483,0.539,0.508,0.733,0.867,0.45,0.475,0.683,0.767,0.883
5,"n14_14_3","motivation","motivation","A",14,"female","1","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mba numva ndi bubone amanota","i feel like i will get [good] marks","ikinyarwanda,english,biology,physics","","Ikinyarwanda,English,Biology,Physics",NA,1,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,0.461,0.675,0.475,0.517,0.694,0.513,0.483,0.539,0.508,0.733,0.867,0.45,0.475,0.683,0.767,0.883
5,"n14_14_1","motivation","motivation","A",14,"female","1","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"positive",NA,NA,NA,"agreement","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/intrinsic",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mba numva nezerewe","i feel joyous","ikinyarwanda,english,biology,physics","","Ikinyarwanda,English,Biology,Physics",NA,1,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,0.461,0.675,0.475,0.517,0.694,0.513,0.483,0.539,0.508,0.733,0.867,0.45,0.475,0.683,0.767,0.883
5,"n14_14_4","motivation","motivation","A",14,"female","1","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"positive",NA,NA,NA,"agreement","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/intrinsic",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mba nishimye","i feel happy","ikinyarwanda,english,biology,physics","","Ikinyarwanda,English,Biology,Physics",NA,1,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,0.461,0.675,0.475,0.517,0.694,0.513,0.483,0.539,0.508,0.733,0.867,0.45,0.475,0.683,0.767,0.883
5,"n14_14_5","motivation","motivation","A",14,"female","1","yes","no","yes","no","coder 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"mba mfite ishyaka","i am motivated","ikinyarwanda,english,biology,physics","","Ikinyarwanda,English,Biology,Physics",NA,1,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,0.461,0.675,0.475,0.517,0.694,0.513,0.483,0.539,0.508,0.733,0.867,0.45,0.475,0.683,0.767,0.883
6,"n60_60_3","motivation","motivation","A",15,"female","1","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mba n'umva nigiriye ikizere","i feel confident in myself","ikinyarwanda,english","","Ikinyarwanda,English",NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.331,0.567,0.492,0.446,0.606,0.587,0.394,0.55,0.4,0.792,0.625,0.508,0.525,0.683,0.8,0.867
6,"n60_60_2","motivation","motivation","A",15,"female","1","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"positive",NA,NA,NA,"agreement","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/intrinsic",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"uwo mwitozo mba n'umva mu kora nishimye cyane","i do the exercises with so much happiness","ikinyarwanda,english","","Ikinyarwanda,English",NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.331,0.567,0.492,0.446,0.606,0.587,0.394,0.55,0.4,0.792,0.625,0.508,0.525,0.683,0.8,0.867
6,"n60_60_1","motivation","motivation","A",15,"female","1","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mba n'umva ibyo ndigukora mbyiziye","i feel i am confident in what i am doing","ikinyarwanda,english","","Ikinyarwanda,English",NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.331,0.567,0.492,0.446,0.606,0.587,0.394,0.55,0.4,0.792,0.625,0.508,0.525,0.683,0.8,0.867
6,"n60_60_4","motivation","motivation","A",15,"female","1","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","positive",NA,NA,NA,"positive",NA,NA,NA,"agreement","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"value/intrinsic",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mba n'umva mfite ibyishimo byinshi cyane","i feel so joyous","ikinyarwanda,english","","Ikinyarwanda,English",NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.331,0.567,0.492,0.446,0.606,0.587,0.394,0.55,0.4,0.792,0.625,0.508,0.525,0.683,0.8,0.867
7,"m110_110_3","motivation","demotivation","B",17,"male","1","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","negative",NA,NA,NA,"negative",NA,NA,NA,"none","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"consequence",NA,"agreement","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"hari igihe mba ntashaka gukora umwitozo muri njye","sometimes i don't want to do the exercise","physics,mathematics","Physics,Mathematics","",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0.306,0.425,0.521,0.427,0.433,0.367,0.469,0.403,0.396,0.533,0.692,0.579,0.392,0.55,0.617,0.767
7,"m110_110_2","motivation","demotivation","B",17,"male","1","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","negative",NA,NA,NA,"different",NA,NA,NA,"coder 2","different",NA,NA,NA,NA,NA,NA,NA,NA,"consequence",NA,"source",NA,"coder 1","consequence","consequence",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"hari igihe mba numva mfite ubunebwe muri njye","sometimes i feel lazy","physics,mathematics","Physics,Mathematics","",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0.306,0.425,0.521,0.427,0.433,0.367,0.469,0.403,0.396,0.533,0.692,0.579,0.392,0.55,0.617,0.767
7,"m110_110_1","motivation","demotivation","B",17,"male","1","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hari igihe mba ntabyumva neza","sometimes i don't understand it well","physics,mathematics","Physics,Mathematics","",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0.306,0.425,0.521,0.427,0.433,0.367,0.469,0.403,0.396,0.533,0.692,0.579,0.392,0.55,0.617,0.767
8,"m42_42_3","motivation","demotivation","B",14,"male","1","yes","yes","no","yes","coder 1","demotivation","demotivation","demotivation","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ntabwo ngira ishyaka kubera ko ushobora kuba utumvise ikibazo neza ugasobanuza mugenzi wawe cyangwa mwarimu","i am not motivated because you might not have understood well the question, and you have to ask your friends for explanation or the teacher","geo,lit,lel","Geo,Lit,Lel","",0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0.292,0.438,0.379,0.283,0.422,0.378,0.289,0.322,0.342,0.475,0.467,0.533,0.358,0.533,0.575,0.967
8,"m42_42_4","motivation","demotivation","B",14,"male","1","yes","no","yes","no","coder 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"ushobora kuba urimo ukora umwitozo ariko ntugire ishyaka ryo kutumva ikibazo neza","you might be doing the exercise but do not have motivation of understanding well the question","geo,lit,lel","Geo,Lit,Lel","",0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0.292,0.438,0.379,0.283,0.422,0.378,0.289,0.322,0.342,0.475,0.467,0.533,0.358,0.533,0.575,0.967
8,"m42_42_6","motivation","demotivation","B",14,"male","1","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","ability",NA,NA,NA,"ability",NA,NA,NA,"agreement","ability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"expectancies",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cyangwa ndimo nkora isomo ntumva neza nshobora kutigirira ishyaka","or when i'm doing a subject i do not understand well, i might not be motivated","geo,lit,lel","Geo,Lit,Lel","",0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0.292,0.438,0.379,0.283,0.422,0.378,0.289,0.322,0.342,0.475,0.467,0.533,0.358,0.533,0.575,0.967
8,"m42_42_2","motivation","demotivation","B",14,"male","1","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","utility",NA,NA,NA,"utility",NA,NA,NA,"agreement","utility","learning",NA,NA,"learning",NA,NA,"agreement","learning",NA,NA,NA,NA,NA,NA,"value/utility/learning utility",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gukora umwitozo uba urimo wimenyereza kwandika kandi iyo urimo usubira mu masomo ugenda umenya byinshi kubera ko uba ubyanditse inshuro nyinshi","by doing the exercise, you practice writing by revising for subjects/lessons, you get to learn a lot because you do it repeatedly","geo,lit,lel","Geo,Lit,Lel","",0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0.292,0.438,0.379,0.283,0.422,0.378,0.289,0.322,0.342,0.475,0.467,0.533,0.358,0.533,0.575,0.967
8,"m42_42_5","motivation","demotivation","B",14,"male","1","yes","no","no","no","agreement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"birashoboka ko ushobora kuba urimo ukora umwitozo utawumvise ariko njyewe numva ko ibyo nagakoze ari byo ntigiriramo ishyaka","it is possible that you can do the exercise that you have not understood, but i feel that what i can do are the exercises that i am not motivated about.","geo,lit,lel","Geo,Lit,Lel","",0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0.292,0.438,0.379,0.283,0.422,0.378,0.289,0.322,0.342,0.475,0.467,0.533,0.358,0.533,0.575,0.967
8,"m42_42_7","motivation","demotivation","B",14,"male","1","yes","no","no","no","agreement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"wenda nshobora kutagira ishyaka ndimo nkora nka geography simbenayigirira ishyaka","maybe i might not be motivated in the lesson/subject of geography","geo,lit,lel","Geo,Lit,Lel","",0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0.292,0.438,0.379,0.283,0.422,0.378,0.289,0.322,0.342,0.475,0.467,0.533,0.358,0.533,0.575,0.967
8,"m42_42_1","motivation","demotivation","B",14,"male","1","yes","yes","yes","yes","agreement","motivation","motivation","motivation","agreement","utility",NA,NA,NA,"ability","different",NA,NA,"none","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"consequence",NA,"coder 1","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"kubera ko iyo ndimo gukora umwitozo wenda muhawe na mwarimu cyangwa na wihaye ndimo gusubira mu masomo ngerageza kubaza aho ntumva bakansobanurira nkasobanukirwa","when i do the exercise that maybe the teacher gave me or that i have given myself, when i am revising i try to ask for explanation where i have not understood, and get to understand it better","geo,lit,lel","Geo,Lit,Lel","",0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,NA,0,NA,0.292,0.438,0.379,0.283,0.422,0.378,0.289,0.322,0.342,0.475,0.467,0.533,0.358,0.533,0.575,0.967
9,"m178_178_3","motivation","demotivation","B",15,"male","3","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"nshobora kuba mfite abayobozi batanyitaye ho badashishikajwe n'ibyo nkora","that i might not have caring principals and are not interested in what i am doing","french,literature","French,Literature","",0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0.724,0.777,0.658,0.783,0.731,0.713,0.694,0.775,0.808,0.775,0.9,0.767,0.858,0.708,0.767,1
9,"m178_178_2","motivation","demotivation","B",15,"male","3","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","negative",NA,NA,NA,"negative",NA,NA,NA,"agreement","negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/emotional",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"iryosomo ntari kunda kandi ntaryiyumva mo","i don't like the subject/lesson, and i am really not into it","french,literature","French,Literature","",0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0.724,0.777,0.658,0.783,0.731,0.713,0.694,0.775,0.808,0.775,0.9,0.767,0.858,0.708,0.767,1
9,"m178_178_4","motivation","demotivation","B",15,"male","3","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different",NA,NA,NA,"different",NA,NA,NA,"agreement","different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","other factors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"kubera ko ababyeyi banjye baba batakoze inshingano zabo","because my parents do not take care of their responsibilities","french,literature","French,Literature","",0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0.724,0.777,0.658,0.783,0.731,0.713,0.694,0.775,0.808,0.775,0.9,0.767,0.858,0.708,0.767,1
9,"m178_178_1","motivation","demotivation","B",15,"male","3","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","different","ability",NA,NA,"different","ability",NA,NA,"agreement","ability/ different",NA,NA,NA,NA,NA,NA,NA,NA,"source",NA,"source",NA,"agreement","source","expectancies-other factors",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"mwarimu abayansobanuriye nabi nkaba ibyo yansobanuriye ntabyumvise","the teacher doesn't explain it well, and i don't get what they have explained.","french,literature","French,Literature","",0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0.724,0.777,0.658,0.783,0.731,0.713,0.694,0.775,0.808,0.775,0.9,0.767,0.858,0.708,0.767,1
9,"m178_178_5","motivation","demotivation","B",15,"male","3","yes","yes","yes","yes","agreement","demotivation","demotivation","demotivation","agreement","negative",NA,NA,NA,"negative",NA,NA,NA,"agreement","negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"costs/emotional",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kubera ko ikigo nigaho ntagikunda","because i don't like the school i go to","french,literature","French,Literature","",0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0.724,0.777,0.658,0.783,0.731,0.713,0.694,0.775,0.808,0.775,0.9,0.767,0.858,0.708,0.767,1
